profileName,beerName_1,beerId_1,beerABV_1,beerStyle_1,reviewText_1,appearanceRate_1,aromaRate_1,palateRate_1,tasteRate_1,beerName_2,beerId_2,beerABV_2,beerStyle_2,reviewText_2,appearanceRate_2,aromaRate_2,palateRate_2,tasteRate_2,appearance,aroma,palate,taste
prost,König Ludwig Weiss (Royal Bavarian Hefe-Weizen),4847,2025-05-05 00:00:00,Hefeweizen,"Lucky enough to try this on tap at the Cincinnati Oktoberfest. It had a fresh, tart aroma of mostly clove, some bananna. Creamy, long-lasting head, medium wheat body without much else. I had the chance to meet the Crown Prince of Bavaria, who had flown over to promote Oktoberfest and this line of beers. Apparently Cincinnati is the sister city of Munich, and there is a strong German influence there. He said that he wasn't sure if the beer I was tasting was from Germany or from a new micro they have opened in Colorado (Vail, I think?), making about 7000 bbls a year. Anyway, it was a nice hefeweizen, not as flavorful as Schneider Weiss or Brooklyner's, but a pleasant hot-weather refreshment.",3.5,4.0,3.5,4.0,Chimay Première (Red),672,7,Dubbel,"Hazy ruby-red, with a woody, herbal aroma. Highly carbonated, long-lasting tan head. Wonderful plum and dark fruit flavor, with a creamy malt backbone, finishing slightly dry from all the carbonation. A classic beer.",4.0,3.5,4.0,3.5,0.0,1.0,0.0,
prost,Ayinger Oktober Fest-Märzen,1361,2025-08-05 00:00:00,Märzen / Oktoberfest,"Poured a rich garnet color with high carbonation, that unfortunately faded without much head. Huge rich aroma of dark sweet bread and fruit. But the malty mouthfeel suggested by the aroma fades into a clean hop bitterness towards the end, leaving you wanting more. My pint went way too fast.",4.5,5.0,4.0,4.0,Great Lakes Dortmunder Gold,228,2025-08-05 00:00:00,Dortmunder / Export Lager,"Pours crystal clear with a dark golden color, and long lasting white head. Strong noble hop aroma, and some grainy sweet notes. Starts slightly sweet but a minerally dry and hoppy body soon appears, finishing with plenty of hop bitterness and flavor. This is an excellent American example of a hard-to-brew European lager.",3.5,3.5,4.0,4.0,-1.0,1.0,,1.0
prost,König Ludwig Weiss (Royal Bavarian Hefe-Weizen),4847,2025-05-05 00:00:00,Hefeweizen,"Lucky enough to try this on tap at the Cincinnati Oktoberfest. It had a fresh, tart aroma of mostly clove, some bananna. Creamy, long-lasting head, medium wheat body without much else. I had the chance to meet the Crown Prince of Bavaria, who had flown over to promote Oktoberfest and this line of beers. Apparently Cincinnati is the sister city of Munich, and there is a strong German influence there. He said that he wasn't sure if the beer I was tasting was from Germany or from a new micro they have opened in Colorado (Vail, I think?), making about 7000 bbls a year. Anyway, it was a nice hefeweizen, not as flavorful as Schneider Weiss or Brooklyner's, but a pleasant hot-weather refreshment.",3.5,4.0,3.5,4.0,Great Lakes Dortmunder Gold,228,2025-08-05 00:00:00,Dortmunder / Export Lager,"Pours crystal clear with a dark golden color, and long lasting white head. Strong noble hop aroma, and some grainy sweet notes. Starts slightly sweet but a minerally dry and hoppy body soon appears, finishing with plenty of hop bitterness and flavor. This is an excellent American example of a hard-to-brew European lager.",3.5,3.5,4.0,4.0,0.0,1.0,,
prost,Warsteiner Premium Dunkel,1611,2025-09-04 00:00:00,Munich Dunkel Lager,"Thin amber color, aroma of old coffee grounds. Some interesting bready notes in the aroma, but they quickly disappeared into the aforementioned grounds. I hope that I got a pint from a bad keg, and that this beer is better than I tasted. Body was thin, with a slightly metallic aftertaste.",2.0,2.0,2.0,2.0,Chimay Première (Red),672,7,Dubbel,"Hazy ruby-red, with a woody, herbal aroma. Highly carbonated, long-lasting tan head. Wonderful plum and dark fruit flavor, with a creamy malt backbone, finishing slightly dry from all the carbonation. A classic beer.",4.0,3.5,4.0,3.5,0.0,1.0,-1.0,-1.0
prost,Warsteiner Premium Dunkel,1611,2025-09-04 00:00:00,Munich Dunkel Lager,"Thin amber color, aroma of old coffee grounds. Some interesting bready notes in the aroma, but they quickly disappeared into the aforementioned grounds. I hope that I got a pint from a bad keg, and that this beer is better than I tasted. Body was thin, with a slightly metallic aftertaste.",2.0,2.0,2.0,2.0,Great Lakes Dortmunder Gold,228,2025-08-05 00:00:00,Dortmunder / Export Lager,"Pours crystal clear with a dark golden color, and long lasting white head. Strong noble hop aroma, and some grainy sweet notes. Starts slightly sweet but a minerally dry and hoppy body soon appears, finishing with plenty of hop bitterness and flavor. This is an excellent American example of a hard-to-brew European lager.",3.5,3.5,4.0,4.0,-1.0,1.0,,-1.0
prost,Ayinger Oktober Fest-Märzen,1361,2025-08-05 00:00:00,Märzen / Oktoberfest,"Poured a rich garnet color with high carbonation, that unfortunately faded without much head. Huge rich aroma of dark sweet bread and fruit. But the malty mouthfeel suggested by the aroma fades into a clean hop bitterness towards the end, leaving you wanting more. My pint went way too fast.",4.5,5.0,4.0,4.0,König Ludwig Weiss (Royal Bavarian Hefe-Weizen),4847,2025-05-05 00:00:00,Hefeweizen,"Lucky enough to try this on tap at the Cincinnati Oktoberfest. It had a fresh, tart aroma of mostly clove, some bananna. Creamy, long-lasting head, medium wheat body without much else. I had the chance to meet the Crown Prince of Bavaria, who had flown over to promote Oktoberfest and this line of beers. Apparently Cincinnati is the sister city of Munich, and there is a strong German influence there. He said that he wasn't sure if the beer I was tasting was from Germany or from a new micro they have opened in Colorado (Vail, I think?), making about 7000 bbls a year. Anyway, it was a nice hefeweizen, not as flavorful as Schneider Weiss or Brooklyner's, but a pleasant hot-weather refreshment.",3.5,4.0,3.5,4.0,-1.0,0.0,-1.0,
prost,Ayinger Oktober Fest-Märzen,1361,2025-08-05 00:00:00,Märzen / Oktoberfest,"Poured a rich garnet color with high carbonation, that unfortunately faded without much head. Huge rich aroma of dark sweet bread and fruit. But the malty mouthfeel suggested by the aroma fades into a clean hop bitterness towards the end, leaving you wanting more. My pint went way too fast.",4.5,5.0,4.0,4.0,Warsteiner Premium Dunkel,1611,2025-09-04 00:00:00,Munich Dunkel Lager,"Thin amber color, aroma of old coffee grounds. Some interesting bready notes in the aroma, but they quickly disappeared into the aforementioned grounds. I hope that I got a pint from a bad keg, and that this beer is better than I tasted. Body was thin, with a slightly metallic aftertaste.",2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
prost,Ayinger Oktober Fest-Märzen,1361,2025-08-05 00:00:00,Märzen / Oktoberfest,"Poured a rich garnet color with high carbonation, that unfortunately faded without much head. Huge rich aroma of dark sweet bread and fruit. But the malty mouthfeel suggested by the aroma fades into a clean hop bitterness towards the end, leaving you wanting more. My pint went way too fast.",4.5,5.0,4.0,4.0,Chimay Première (Red),672,7,Dubbel,"Hazy ruby-red, with a woody, herbal aroma. Highly carbonated, long-lasting tan head. Wonderful plum and dark fruit flavor, with a creamy malt backbone, finishing slightly dry from all the carbonation. A classic beer.",4.0,3.5,4.0,3.5,0.0,1.0,0.0,-1.0
psudrew,Moonglow Weizenbock,1008,2025-07-08 00:00:00,Weizenbock,"I am going to admitt this off the bat - it had gone spoiled. However, I am not letting that affect my ratings in the sense you might think. I think the tartness that was produced by ""aging"" ,if you will, had an interesting effect. The color was a cloudy, ruddy, orange. a good amount of head also seems to comes w/ each bottle. It was almost like mixing a sweet-tart and wheat beer, and I did enjoy the results.The thing is, in alot of way, it was like a cider, but a sour apple cider, quite interesting.Also by this time you could taste a hint of the ABV. I do wish to sample this fresh, but you know what, spoiled is an interesting and enjoyable alternative",4.0,3.5,4.0,3.0,Allagash White,59,2025-02-05 00:00:00,Witbier,"Sweet. thats the way I would describe the 1st tase I had of this beer. Very light in color/apperance, cloudy enough to be a wheat, but light enought to be almost pilsner. Very light, very smooth. Clean and with a smooth bite. Nice lace, not much head. Has a definate citrus, but it is now a definate flavor to ti, more like a supporting taste, if you will. This beer is full of subtle mixes of tatse and types, so I would recomend you tast it for yourself to decide. Very good spring and summer beverage, go for it.",4.0,4.5,4.5,4.0,0.0,,0.0,-1.0
psudrew,Apricot Wheat,7174,2025-08-04 00:00:00,Fruit / Vegetable Beer,"Wow. Even After the 4 day limit they say for the growler, this is a great beer. After drinking it on 4 seperate occasions/ drinking situations, I am very fond of this drink. Very light, both physically and taste wise. It is not something that will bog you down, but it is not like standard light beer style crap. It is perfect for any spring or summer day, at any time. The wheat is mixed just right with that right amount of apricot taste. It is very delicate, but potent enough to be something.Flat or fresh, this is a very satisfying beer. Watch out, becuase the can be gone without a notice - and everyone should drink responsibly ;-)This is something you can use convince you macroswill freinds and their girlfriends to switch to quality. Everyone in State College should be drinking this",3.0,4.5,3.0,5.0,Moonglow Weizenbock,1008,2025-07-08 00:00:00,Weizenbock,"I am going to admitt this off the bat - it had gone spoiled. However, I am not letting that affect my ratings in the sense you might think. I think the tartness that was produced by ""aging"" ,if you will, had an interesting effect. The color was a cloudy, ruddy, orange. a good amount of head also seems to comes w/ each bottle. It was almost like mixing a sweet-tart and wheat beer, and I did enjoy the results.The thing is, in alot of way, it was like a cider, but a sour apple cider, quite interesting.Also by this time you could taste a hint of the ABV. I do wish to sample this fresh, but you know what, spoiled is an interesting and enjoyable alternative",4.0,3.5,4.0,3.0,,,-1.0,1.0
psudrew,Apricot Wheat,7174,2025-08-04 00:00:00,Fruit / Vegetable Beer,"Wow. Even After the 4 day limit they say for the growler, this is a great beer. After drinking it on 4 seperate occasions/ drinking situations, I am very fond of this drink. Very light, both physically and taste wise. It is not something that will bog you down, but it is not like standard light beer style crap. It is perfect for any spring or summer day, at any time. The wheat is mixed just right with that right amount of apricot taste. It is very delicate, but potent enough to be something.Flat or fresh, this is a very satisfying beer. Watch out, becuase the can be gone without a notice - and everyone should drink responsibly ;-)This is something you can use convince you macroswill freinds and their girlfriends to switch to quality. Everyone in State College should be drinking this",3.0,4.5,3.0,5.0,Allagash White,59,2025-02-05 00:00:00,Witbier,"Sweet. thats the way I would describe the 1st tase I had of this beer. Very light in color/apperance, cloudy enough to be a wheat, but light enought to be almost pilsner. Very light, very smooth. Clean and with a smooth bite. Nice lace, not much head. Has a definate citrus, but it is now a definate flavor to ti, more like a supporting taste, if you will. This beer is full of subtle mixes of tatse and types, so I would recomend you tast it for yourself to decide. Very good spring and summer beverage, go for it.",4.0,4.5,4.5,4.0,,,-1.0,1.0
psudrew,Moonglow Weizenbock,1008,2025-07-08 00:00:00,Weizenbock,"I am going to admitt this off the bat - it had gone spoiled. However, I am not letting that affect my ratings in the sense you might think. I think the tartness that was produced by ""aging"" ,if you will, had an interesting effect. The color was a cloudy, ruddy, orange. a good amount of head also seems to comes w/ each bottle. It was almost like mixing a sweet-tart and wheat beer, and I did enjoy the results.The thing is, in alot of way, it was like a cider, but a sour apple cider, quite interesting.Also by this time you could taste a hint of the ABV. I do wish to sample this fresh, but you know what, spoiled is an interesting and enjoyable alternative",4.0,3.5,4.0,3.0,Mocha Porter,353,2025-03-05 00:00:00,American Porter,"Wow. While I must say I prefer the Shakespear stout, this is more then a comprable beverage. So light for a porter. I could drink 5 or so and not notice the weight in my tummy =). Smelled like choco-berries. The only flaw I could detect is that there is an after taste of choclate syrup. I mean when you have pure hershey's syrup in your mouth, thats the after taste, I almost need a galls of milk to kill it off. But, It is a great beer, and something everyone should have at least 15 times",4.0,4.5,3.5,4.5,,,0.0,-1.0
psudrew,Apricot Wheat,7174,2025-08-04 00:00:00,Fruit / Vegetable Beer,"Wow. Even After the 4 day limit they say for the growler, this is a great beer. After drinking it on 4 seperate occasions/ drinking situations, I am very fond of this drink. Very light, both physically and taste wise. It is not something that will bog you down, but it is not like standard light beer style crap. It is perfect for any spring or summer day, at any time. The wheat is mixed just right with that right amount of apricot taste. It is very delicate, but potent enough to be something.Flat or fresh, this is a very satisfying beer. Watch out, becuase the can be gone without a notice - and everyone should drink responsibly ;-)This is something you can use convince you macroswill freinds and their girlfriends to switch to quality. Everyone in State College should be drinking this",3.0,4.5,3.0,5.0,Mocha Porter,353,2025-03-05 00:00:00,American Porter,"Wow. While I must say I prefer the Shakespear stout, this is more then a comprable beverage. So light for a porter. I could drink 5 or so and not notice the weight in my tummy =). Smelled like choco-berries. The only flaw I could detect is that there is an after taste of choclate syrup. I mean when you have pure hershey's syrup in your mouth, thats the after taste, I almost need a galls of milk to kill it off. But, It is a great beer, and something everyone should have at least 15 times",4.0,4.5,3.5,4.5,,,0.0,0.0
psudrew,Apricot Wheat,7174,2025-08-04 00:00:00,Fruit / Vegetable Beer,"Wow. Even After the 4 day limit they say for the growler, this is a great beer. After drinking it on 4 seperate occasions/ drinking situations, I am very fond of this drink. Very light, both physically and taste wise. It is not something that will bog you down, but it is not like standard light beer style crap. It is perfect for any spring or summer day, at any time. The wheat is mixed just right with that right amount of apricot taste. It is very delicate, but potent enough to be something.Flat or fresh, this is a very satisfying beer. Watch out, becuase the can be gone without a notice - and everyone should drink responsibly ;-)This is something you can use convince you macroswill freinds and their girlfriends to switch to quality. Everyone in State College should be drinking this",3.0,4.5,3.0,5.0,Sierra Nevada Stout,283,2025-08-05 00:00:00,American Stout,"For a stout, it is very sweet. Coffe taste, with some carmel mixed in for good measure. It doesn't have the ""sierra nevade taste"" (slight dry bitterness) that I have become acustome to. Mildy sweet, not like sacharine, but less then regualr sugar. Something of a smokey, or toasted flavor as well.Very easy drink, very nice overall, another fine sierra nevada",3.5,4.0,3.0,4.0,,,,1.0
psudrew,Moonglow Weizenbock,1008,2025-07-08 00:00:00,Weizenbock,"I am going to admitt this off the bat - it had gone spoiled. However, I am not letting that affect my ratings in the sense you might think. I think the tartness that was produced by ""aging"" ,if you will, had an interesting effect. The color was a cloudy, ruddy, orange. a good amount of head also seems to comes w/ each bottle. It was almost like mixing a sweet-tart and wheat beer, and I did enjoy the results.The thing is, in alot of way, it was like a cider, but a sour apple cider, quite interesting.Also by this time you could taste a hint of the ABV. I do wish to sample this fresh, but you know what, spoiled is an interesting and enjoyable alternative",4.0,3.5,4.0,3.0,Sierra Nevada Stout,283,2025-08-05 00:00:00,American Stout,"For a stout, it is very sweet. Coffe taste, with some carmel mixed in for good measure. It doesn't have the ""sierra nevade taste"" (slight dry bitterness) that I have become acustome to. Mildy sweet, not like sacharine, but less then regualr sugar. Something of a smokey, or toasted flavor as well.Very easy drink, very nice overall, another fine sierra nevada",3.5,4.0,3.0,4.0,,,,0.0
psudrew,Sierra Nevada Stout,283,2025-08-05 00:00:00,American Stout,"For a stout, it is very sweet. Coffe taste, with some carmel mixed in for good measure. It doesn't have the ""sierra nevade taste"" (slight dry bitterness) that I have become acustome to. Mildy sweet, not like sacharine, but less then regualr sugar. Something of a smokey, or toasted flavor as well.Very easy drink, very nice overall, another fine sierra nevada",3.5,4.0,3.0,4.0,Allagash White,59,2025-02-05 00:00:00,Witbier,"Sweet. thats the way I would describe the 1st tase I had of this beer. Very light in color/apperance, cloudy enough to be a wheat, but light enought to be almost pilsner. Very light, very smooth. Clean and with a smooth bite. Nice lace, not much head. Has a definate citrus, but it is now a definate flavor to ti, more like a supporting taste, if you will. This beer is full of subtle mixes of tatse and types, so I would recomend you tast it for yourself to decide. Very good spring and summer beverage, go for it.",4.0,4.5,4.5,4.0,,,,-1.0
psudrew,Mocha Porter,353,2025-03-05 00:00:00,American Porter,"Wow. While I must say I prefer the Shakespear stout, this is more then a comprable beverage. So light for a porter. I could drink 5 or so and not notice the weight in my tummy =). Smelled like choco-berries. The only flaw I could detect is that there is an after taste of choclate syrup. I mean when you have pure hershey's syrup in your mouth, thats the after taste, I almost need a galls of milk to kill it off. But, It is a great beer, and something everyone should have at least 15 times",4.0,4.5,3.5,4.5,Allagash White,59,2025-02-05 00:00:00,Witbier,"Sweet. thats the way I would describe the 1st tase I had of this beer. Very light in color/apperance, cloudy enough to be a wheat, but light enought to be almost pilsner. Very light, very smooth. Clean and with a smooth bite. Nice lace, not much head. Has a definate citrus, but it is now a definate flavor to ti, more like a supporting taste, if you will. This beer is full of subtle mixes of tatse and types, so I would recomend you tast it for yourself to decide. Very good spring and summer beverage, go for it.",4.0,4.5,4.5,4.0,,,-1.0,-1.0
psudrew,Mocha Porter,353,2025-03-05 00:00:00,American Porter,"Wow. While I must say I prefer the Shakespear stout, this is more then a comprable beverage. So light for a porter. I could drink 5 or so and not notice the weight in my tummy =). Smelled like choco-berries. The only flaw I could detect is that there is an after taste of choclate syrup. I mean when you have pure hershey's syrup in your mouth, thats the after taste, I almost need a galls of milk to kill it off. But, It is a great beer, and something everyone should have at least 15 times",4.0,4.5,3.5,4.5,Sierra Nevada Stout,283,2025-08-05 00:00:00,American Stout,"For a stout, it is very sweet. Coffe taste, with some carmel mixed in for good measure. It doesn't have the ""sierra nevade taste"" (slight dry bitterness) that I have become acustome to. Mildy sweet, not like sacharine, but less then regualr sugar. Something of a smokey, or toasted flavor as well.Very easy drink, very nice overall, another fine sierra nevada",3.5,4.0,3.0,4.0,,,,-1.0
psugrad98,Yuengling Light Beer,3250,2025-05-03 00:00:00,Light Lager,"The light version of Yuengling Premium. Less malt than it should have. Slightly bitter, but highly drinkable. Smell is clean and fresh. It is sometimes almost undistinguishible from the Premium. This is also good on draught.",3.0,3.5,3.5,3.5,Genesee Beer,865,2025-05-04 00:00:00,American Adjunct Lager,"At my favorite watering hole, this is all they have on draught. It isn't bad at first sip, but it gives me bad hearburn and the worst hangovers even if I don't drink too much. It is hardly a session beer for me. It is light in color, with a nice head with tightly packed bubbles. First taste if of a fizzy malt rush with slight hoppy overtones. Goes down pretty smooth, but the simplicity of the brew quickly annoys you. Finishes with a heavy adjunct aftertaste.",3.0,2.5,2.5,2.5,,,,0.0
psugrad98,Budweiser,65,5,American Adjunct Lager,I don't know really what people see in this beer. It has a weak color. Even lighter than some other light beers such as Yuengling Light. Artificial head quidkly vanishes. First taste is of corn and rice adjuncts. Almost no malt. Tastes unbalanced. Drink cold or the sweet flavor of the rice and corn can be distracting.,1.5,1.5,1.5,1.0,Genesee Beer,865,2025-05-04 00:00:00,American Adjunct Lager,"At my favorite watering hole, this is all they have on draught. It isn't bad at first sip, but it gives me bad hearburn and the worst hangovers even if I don't drink too much. It is hardly a session beer for me. It is light in color, with a nice head with tightly packed bubbles. First taste if of a fizzy malt rush with slight hoppy overtones. Goes down pretty smooth, but the simplicity of the brew quickly annoys you. Finishes with a heavy adjunct aftertaste.",3.0,2.5,2.5,2.5,-1.0,,,-1.0
psugrad98,Yuengling Light Beer,3250,2025-05-03 00:00:00,Light Lager,"The light version of Yuengling Premium. Less malt than it should have. Slightly bitter, but highly drinkable. Smell is clean and fresh. It is sometimes almost undistinguishible from the Premium. This is also good on draught.",3.0,3.5,3.5,3.5,Budweiser,65,5,American Adjunct Lager,I don't know really what people see in this beer. It has a weak color. Even lighter than some other light beers such as Yuengling Light. Artificial head quidkly vanishes. First taste is of corn and rice adjuncts. Almost no malt. Tastes unbalanced. Drink cold or the sweet flavor of the rice and corn can be distracting.,1.5,1.5,1.5,1.0,,1.0,,1.0
psugrad98,Erdinger Weissbier Dunkel,2041,2025-06-05 00:00:00,Dunkelweizen,"This is an excellent weissbier. Very dark in color, like coffee or birch beer, but the flavor is lighter than it looks. Slight sweet with a fruity palate. There are hints of vanilla or honey. Goes down smoothly. Drink with a pinch of lemon to enhance its flavor. Try drinking on a hot day. Very refreshing.",4.5,4.5,4.5,4.5,Genesee Beer,865,2025-05-04 00:00:00,American Adjunct Lager,"At my favorite watering hole, this is all they have on draught. It isn't bad at first sip, but it gives me bad hearburn and the worst hangovers even if I don't drink too much. It is hardly a session beer for me. It is light in color, with a nice head with tightly packed bubbles. First taste if of a fizzy malt rush with slight hoppy overtones. Goes down pretty smooth, but the simplicity of the brew quickly annoys you. Finishes with a heavy adjunct aftertaste.",3.0,2.5,2.5,2.5,0.0,,0.0,1.0
psugrad98,Yuengling Premium Beer,588,2025-04-04 00:00:00,American Pale Lager,"This is one of my favorite beers to drink from draught. Though on bottle it isn't quite as strong a brew. This is definately a beer one should try from a bar room tap to get the full effect of this fine beer. Its clean, crisp taste is a welcome change from so many other mass produced beers. I has a good balance of hops and malt, with a slight hint of the grain adjuncts used in the brewing. Clear yellow, nice formed head with small packed bubbles. Goes down easily and smoothly. Very drinkable.",4.0,4.0,4.0,4.5,Yuengling Light Beer,3250,2025-05-03 00:00:00,Light Lager,"The light version of Yuengling Premium. Less malt than it should have. Slightly bitter, but highly drinkable. Smell is clean and fresh. It is sometimes almost undistinguishible from the Premium. This is also good on draught.",3.0,3.5,3.5,3.5,,0.0,,1.0
psugrad98,Yuengling Premium Beer,588,2025-04-04 00:00:00,American Pale Lager,"This is one of my favorite beers to drink from draught. Though on bottle it isn't quite as strong a brew. This is definately a beer one should try from a bar room tap to get the full effect of this fine beer. Its clean, crisp taste is a welcome change from so many other mass produced beers. I has a good balance of hops and malt, with a slight hint of the grain adjuncts used in the brewing. Clear yellow, nice formed head with small packed bubbles. Goes down easily and smoothly. Very drinkable.",4.0,4.0,4.0,4.5,Erdinger Weissbier Dunkel,2041,2025-06-05 00:00:00,Dunkelweizen,"This is an excellent weissbier. Very dark in color, like coffee or birch beer, but the flavor is lighter than it looks. Slight sweet with a fruity palate. There are hints of vanilla or honey. Goes down smoothly. Drink with a pinch of lemon to enhance its flavor. Try drinking on a hot day. Very refreshing.",4.5,4.5,4.5,4.5,1.0,1.0,-1.0,-1.0
psugrad98,Yuengling Premium Beer,588,2025-04-04 00:00:00,American Pale Lager,"This is one of my favorite beers to drink from draught. Though on bottle it isn't quite as strong a brew. This is definately a beer one should try from a bar room tap to get the full effect of this fine beer. Its clean, crisp taste is a welcome change from so many other mass produced beers. I has a good balance of hops and malt, with a slight hint of the grain adjuncts used in the brewing. Clear yellow, nice formed head with small packed bubbles. Goes down easily and smoothly. Very drinkable.",4.0,4.0,4.0,4.5,Genesee Beer,865,2025-05-04 00:00:00,American Adjunct Lager,"At my favorite watering hole, this is all they have on draught. It isn't bad at first sip, but it gives me bad hearburn and the worst hangovers even if I don't drink too much. It is hardly a session beer for me. It is light in color, with a nice head with tightly packed bubbles. First taste if of a fizzy malt rush with slight hoppy overtones. Goes down pretty smooth, but the simplicity of the brew quickly annoys you. Finishes with a heavy adjunct aftertaste.",3.0,2.5,2.5,2.5,1.0,,0.0,1.0
psugrad98,Yuengling Light Beer,3250,2025-05-03 00:00:00,Light Lager,"The light version of Yuengling Premium. Less malt than it should have. Slightly bitter, but highly drinkable. Smell is clean and fresh. It is sometimes almost undistinguishible from the Premium. This is also good on draught.",3.0,3.5,3.5,3.5,Erdinger Weissbier Dunkel,2041,2025-06-05 00:00:00,Dunkelweizen,"This is an excellent weissbier. Very dark in color, like coffee or birch beer, but the flavor is lighter than it looks. Slight sweet with a fruity palate. There are hints of vanilla or honey. Goes down smoothly. Drink with a pinch of lemon to enhance its flavor. Try drinking on a hot day. Very refreshing.",4.5,4.5,4.5,4.5,,1.0,,-1.0
psugrad98,Yuengling Premium Beer,588,2025-04-04 00:00:00,American Pale Lager,"This is one of my favorite beers to drink from draught. Though on bottle it isn't quite as strong a brew. This is definately a beer one should try from a bar room tap to get the full effect of this fine beer. Its clean, crisp taste is a welcome change from so many other mass produced beers. I has a good balance of hops and malt, with a slight hint of the grain adjuncts used in the brewing. Clear yellow, nice formed head with small packed bubbles. Goes down easily and smoothly. Very drinkable.",4.0,4.0,4.0,4.5,Budweiser,65,5,American Adjunct Lager,I don't know really what people see in this beer. It has a weak color. Even lighter than some other light beers such as Yuengling Light. Artificial head quidkly vanishes. First taste is of corn and rice adjuncts. Almost no malt. Tastes unbalanced. Drink cold or the sweet flavor of the rice and corn can be distracting.,1.5,1.5,1.5,1.0,1.0,1.0,,1.0
psugrad98,Budweiser,65,5,American Adjunct Lager,I don't know really what people see in this beer. It has a weak color. Even lighter than some other light beers such as Yuengling Light. Artificial head quidkly vanishes. First taste is of corn and rice adjuncts. Almost no malt. Tastes unbalanced. Drink cold or the sweet flavor of the rice and corn can be distracting.,1.5,1.5,1.5,1.0,Erdinger Weissbier Dunkel,2041,2025-06-05 00:00:00,Dunkelweizen,"This is an excellent weissbier. Very dark in color, like coffee or birch beer, but the flavor is lighter than it looks. Slight sweet with a fruity palate. There are hints of vanilla or honey. Goes down smoothly. Drink with a pinch of lemon to enhance its flavor. Try drinking on a hot day. Very refreshing.",4.5,4.5,4.5,4.5,-1.0,0.0,,-1.0
purplehops,Indian Brown Ale,1161,2025-02-07 00:00:00,American Brown Ale,A very nice surprise for a brown ale. The caramelized sugars and malts give a nice body and mouthfeel to this ale as well as a deep brown/red color. The Liberty hops come through in the finish to compliment the warmth of the alcohol.,4.0,4.0,4.5,4.5,O'Hara's Irish Stout,1751,2025-03-04 00:00:00,Irish Dry Stout,This stout poured out of the bottle with a deep black body and a nice creamy looking head. The aroma was of deeply roasted grain with hints of a rich coffee and perhaps a wee bit of smokey peat. The taste starts with a toasted grain bite and just a bit of black malt bitterness. Hops are only there to balance the sweetness of the malt and don't interfere with the overall grain flavor. But this stout finishes with very little in the way of body and after taste. It started out with such promise and finished with a bit of a let down. A little more mouthfeel and a continuation of the rich grain flavor in the finish and this would be a great stout in my humble opinion.,4.5,4.0,2.5,4.0,0.0,,,
purplehops,Harpoon IPA,311,2025-09-05 00:00:00,American IPA,"A nice balance of hops and malt with a pleasant copper color. Nothing fancy here, just a good clean consistent ale. This is my everyday always on hand ale. Refreshing and thirst quenching and readily available on the East Coast.",3.5,3.5,4.0,4.0,Raison D'etre,1180,8,Belgian Strong Dark Ale,"This ale pours with a deep mahogany/redwood color and and head that fades quickly. For most beers I would say the quick fading head would be a negative, but I don't think it was a major distraction for this ale. The aroma coming from the glass takes your mind away from the head. The aroma is full of orchard odors, fruity and fresh, like a good Belgian ale. There is also a touch of alcohol in the aroma that hints to what is to come. The taste and flavor is a complex arrangement of specialty malts followed by fruit and spice and finishing with a warmth of alcohol from the beet sugars. The alcohol stays with you long after the last sip. This makes for a very nice after dinner ale. This is also a nice sitting around the fire after long winter day ale. As the label states this ale has ""a sense of purpose"".",4.0,4.5,4.0,4.5,1.0,0.0,,1.0
purplehops,Harpoon IPA,311,2025-09-05 00:00:00,American IPA,"A nice balance of hops and malt with a pleasant copper color. Nothing fancy here, just a good clean consistent ale. This is my everyday always on hand ale. Refreshing and thirst quenching and readily available on the East Coast.",3.5,3.5,4.0,4.0,O'Hara's Irish Stout,1751,2025-03-04 00:00:00,Irish Dry Stout,This stout poured out of the bottle with a deep black body and a nice creamy looking head. The aroma was of deeply roasted grain with hints of a rich coffee and perhaps a wee bit of smokey peat. The taste starts with a toasted grain bite and just a bit of black malt bitterness. Hops are only there to balance the sweetness of the malt and don't interfere with the overall grain flavor. But this stout finishes with very little in the way of body and after taste. It started out with such promise and finished with a bit of a let down. A little more mouthfeel and a continuation of the rich grain flavor in the finish and this would be a great stout in my humble opinion.,4.5,4.0,2.5,4.0,1.0,1.0,,1.0
purplehops,Harpoon IPA,311,2025-09-05 00:00:00,American IPA,"A nice balance of hops and malt with a pleasant copper color. Nothing fancy here, just a good clean consistent ale. This is my everyday always on hand ale. Refreshing and thirst quenching and readily available on the East Coast.",3.5,3.5,4.0,4.0,Florisgaarden Chocolat Gardenbeer,5406,2025-02-04 00:00:00,Belgian Dark Ale,"This just goes to show that beer can be made from anything. In true Belgian fashion Huyghe has pushed the art to a different level. The beer is light golden in color like the witbier it is. The head is white and leaves a nice lace pattern around the glass. The aroma is, well it's chocolate. No hop or grain or yeast aromas here. And the mouthfeel is, well once again it's chocolate. I don't know how they do it but it has a thick chocolaty (if there is such a word) feel to it. The taste starts out like a normal witbier and ends in a rush of Belgian chocolate. I don't consider this a great beer in any form or fashion but I do enjoy its difference. It is just a fun product. If you really enjoy chocolate this could be for you. Hey, if you can have stout ice cream why not chocolate beer? Be warned though, it's not for the faint at heart.",2.5,2.5,2.5,3.0,1.0,1.0,1.0,1.0
