profileName,beerId,beerName,beerABV,beerStyle,reviewSentence,appearanceRate,aromaRate,palateRate,tasteRate,appearance,aroma,palate,taste
mzwolinski,5515,MacBlane's Oatmeal Stout,7.0,Oatmeal Stout,the finish is sweet with caramel lingering along the edges and back of the tongue,3.5,4.5,4.0,4.5,0,0.0,0,1
mzwolinski,5515,MacBlane's Oatmeal Stout,7.0,Oatmeal Stout,abv 69,3.5,4.5,4.0,4.5,0,0.0,0,0
naerhu,827,Sapporo Original Draft Beer,5.0,Japanese Rice Lager,ingredients malts hops rice corn starch,2.5,2.0,4.0,2.5,0,0.0,0,0
naerhu,827,Sapporo Original Draft Beer,5.0,Japanese Rice Lager,5 alcohol,2.5,2.0,4.0,2.5,0,0.0,0,0
naerhu,827,Sapporo Original Draft Beer,5.0,Japanese Rice Lager,in japan this is called sapporo black label i do not know why it is referred to as original draft beer on this site unless that is the english name for this,2.5,2.0,4.0,2.5,0,0.0,0,0
naerhu,827,Sapporo Original Draft Beer,5.0,Japanese Rice Lager,this is an exceedingly average beer but life is too short for average,2.5,2.0,4.0,2.5,0,0.0,0,0
naerhu,827,Sapporo Original Draft Beer,5.0,Japanese Rice Lager,it has no aroma to speak of a head that disappeared so fast i was not sure if it was ever there,2.5,2.0,4.0,2.5,1,1.0,0,0
naerhu,827,Sapporo Original Draft Beer,5.0,Japanese Rice Lager,it had the sharp initial karakuchi impact and cornflavors on the palate,2.5,2.0,4.0,2.5,0,0.0,0,1
naerhu,827,Sapporo Original Draft Beer,5.0,Japanese Rice Lager,corn flavor also detected by my japanese wife who was blind tasting the beer with me,2.5,2.0,4.0,2.5,0,0.0,0,1
naerhu,827,Sapporo Original Draft Beer,5.0,Japanese Rice Lager,no lasting flavor,2.5,2.0,4.0,2.5,0,0.0,0,1
naerhu,827,Sapporo Original Draft Beer,5.0,Japanese Rice Lager,nothing wrong with this beer but nothing right about it either except that such a sharp impact which is extremely important and universal in japanese beers,2.5,2.0,4.0,2.5,0,0.0,0,0
naerhu,827,Sapporo Original Draft Beer,5.0,Japanese Rice Lager,such an impact is extremely refreshing,2.5,2.0,4.0,2.5,0,0.0,1,1
naerhu,827,Sapporo Original Draft Beer,5.0,Japanese Rice Lager,made late november 2002 consumed 23 december 2002 expiration date july 2003,2.5,2.0,4.0,2.5,0,0.0,0,0
naerhu,926,Theakston Old Peculier,,Old Ale,ingredients listed barley grains and hops,5.0,3.0,3.5,5.0,0,0.0,0,0
naerhu,926,Theakston Old Peculier,,Old Ale,interesting i wonder what other grains are used,5.0,3.0,3.5,5.0,0,0.0,0,0
naerhu,926,Theakston Old Peculier,,Old Ale,drank on 24 december 2002,5.0,3.0,3.5,5.0,0,0.0,0,0
naerhu,926,Theakston Old Peculier,,Old Ale,exp,5.0,3.0,3.5,5.0,0,0.0,0,0
naerhu,926,Theakston Old Peculier,,Old Ale,date january 2004 355ml bottle 5,5.0,3.0,3.5,5.0,0,0.0,0,0
naerhu,926,Theakston Old Peculier,,Old Ale,6 alc,5.0,3.0,3.5,5.0,0,0.0,0,0
naerhu,926,Theakston Old Peculier,,Old Ale,next to no head,5.0,3.0,3.5,5.0,1,0.0,0,0
naerhu,926,Theakston Old Peculier,,Old Ale,light aroma but amazing dark grain lactosweetness molasses and toffee flavor,5.0,3.0,3.5,5.0,0,1.0,0,1
naerhu,926,Theakston Old Peculier,,Old Ale,i do not see the graininess or coarseness that everyone seems to be detecting,5.0,3.0,3.5,5.0,0,0.0,0,0
naerhu,926,Theakston Old Peculier,,Old Ale,dark too dark to call it reddishbrown maybe the color of cola,5.0,3.0,3.5,5.0,1,0.0,0,0
naerhu,926,Theakston Old Peculier,,Old Ale,dark at top but transparent at the bottom of the class,5.0,3.0,3.5,5.0,0,0.0,0,0
naerhu,926,Theakston Old Peculier,,Old Ale,very light carbonation,5.0,3.0,3.5,5.0,0,0.0,1,0
naerhu,926,Theakston Old Peculier,,Old Ale,bottom line is that this is a delicious beer that will convert anyone to dark beers,5.0,3.0,3.5,5.0,0,0.0,0,1
naerhu,4769,Hitachino Nest Sweet Stout (Lacto),,Milk / Sweet Stout,this maybe the best japanese stout i have come across,3.5,3.5,2.0,3.0,0,0.0,0,0
naerhu,4769,Hitachino Nest Sweet Stout (Lacto),,Milk / Sweet Stout,although it is a bit watery it has a lovely dark chocolate aroma,3.5,3.5,2.0,3.0,0,1.0,0,1
naerhu,4769,Hitachino Nest Sweet Stout (Lacto),,Milk / Sweet Stout,it has a high acidity which i believe makes it refreshing which is not a characteristic found in stouts,3.5,3.5,2.0,3.0,0,0.0,1,1
naerhu,4769,Hitachino Nest Sweet Stout (Lacto),,Milk / Sweet Stout,it is definitely brewed with the japanese consumer in mind as i have not had beers from other countries with such high acidity,3.5,3.5,2.0,3.0,0,0.0,0,0
naerhu,4769,Hitachino Nest Sweet Stout (Lacto),,Milk / Sweet Stout,other reviewers stated they noted sour taste,3.5,3.5,2.0,3.0,0,0.0,0,1
naerhu,4769,Hitachino Nest Sweet Stout (Lacto),,Milk / Sweet Stout,acidity is often mistaken for sour taste in drinks such as wine and sake especially by drinkers who are sensitive to acidity,3.5,3.5,2.0,3.0,0,0.0,0,1
naerhu,4769,Hitachino Nest Sweet Stout (Lacto),,Milk / Sweet Stout,i challenge you who think this is a sour brew to reconsider you position,3.5,3.5,2.0,3.0,0,0.0,0,0
naerhu,4769,Hitachino Nest Sweet Stout (Lacto),,Milk / Sweet Stout,cheers,3.5,3.5,2.0,3.0,0,0.0,0,0
naerhu,7349,Beer Nouveau,5.0,Japanese Rice Lager,ingredients malts hops,3.0,3.0,3.0,4.0,0,0.0,0,0
naerhu,7349,Beer Nouveau,5.0,Japanese Rice Lager,alc,3.0,3.0,3.0,4.0,0,0.0,0,0
naerhu,7349,Beer Nouveau,5.0,Japanese Rice Lager,5 i was surprised at the length of finish on this clean and refreshing beer,3.0,3.0,3.0,4.0,0,0.0,1,1
naerhu,7349,Beer Nouveau,5.0,Japanese Rice Lager,not the shocking dryness of most japanese beers but still karakuchi,3.0,3.0,3.0,4.0,0,0.0,0,0
naerhu,7349,Beer Nouveau,5.0,Japanese Rice Lager,the head was beautiful and long lasting,3.0,3.0,3.0,4.0,1,0.0,0,0
naerhu,7349,Beer Nouveau,5.0,Japanese Rice Lager,there was a nice full flavor barley that lingered pleasantly at the back of the palate,3.0,3.0,3.0,4.0,0,0.0,1,1
naerhu,7349,Beer Nouveau,5.0,Japanese Rice Lager,a simple beer with average aroma refreshing made midnovember 2002 consumed 23 december 2002 expiration date july 2003,3.0,3.0,3.0,4.0,0,1.0,1,1
naerhu,7685,Kirin Ichiban Maribana,,Japanese Rice Lager,ingredients malt hops rice corn and starch alc,4.0,3.5,3.0,3.5,0,0.0,0,0
naerhu,7685,Kirin Ichiban Maribana,,Japanese Rice Lager,5 350 ml can light crystal golden color fine pure white though quickly fading head,4.0,3.5,3.0,3.5,1,0.0,0,0
naerhu,7685,Kirin Ichiban Maribana,,Japanese Rice Lager,very light floral aroma pleasantly bitter no depth and mild bitter flavor which remains on the palate,4.0,3.5,3.0,3.5,0,1.0,1,1
naerhu,7685,Kirin Ichiban Maribana,,Japanese Rice Lager,very positive impression for an extremely light beer,4.0,3.5,3.0,3.5,0,0.0,0,0
naerhu,7685,Kirin Ichiban Maribana,,Japanese Rice Lager,brewed nov,4.0,3.5,3.0,3.5,0,0.0,0,0
naerhu,7685,Kirin Ichiban Maribana,,Japanese Rice Lager,2002 consumed 26 dec,4.0,3.5,3.0,3.5,0,0.0,0,0
naerhu,7685,Kirin Ichiban Maribana,,Japanese Rice Lager,2002 exp,4.0,3.5,3.0,3.5,0,0.0,0,0
naerhu,7685,Kirin Ichiban Maribana,,Japanese Rice Lager,july 2003,4.0,3.5,3.0,3.5,0,0.0,0,0
nathi,1917,La Folie,6.0,Flanders Red Ale,an amazing beer so complex and really comparable to belgian beers of this type,4.0,5.0,4.0,4.5,0,0.0,0,0
nathi,1917,La Folie,6.0,Flanders Red Ale,a nice sourness,4.0,5.0,4.0,4.5,0,0.0,0,1
nathi,1917,La Folie,6.0,Flanders Red Ale,good musky cellar flavore not as much as some of the intense belgians lambic like cantillion but very nice,4.0,5.0,4.0,4.5,0,0.0,0,1
nathi,1917,La Folie,6.0,Flanders Red Ale,very fruity,4.0,5.0,4.0,4.5,0,0.0,0,1
nathi,1917,La Folie,6.0,Flanders Red Ale,good malt complexity,4.0,5.0,4.0,4.5,0,1.0,0,1
nathi,1917,La Folie,6.0,Flanders Red Ale,oak adds a nice vanilla character,4.0,5.0,4.0,4.5,0,1.0,0,1
nathi,1917,La Folie,6.0,Flanders Red Ale,well rounded and exciting comparable to rodenbach grand cru,4.0,5.0,4.0,4.5,0,0.0,0,0
nathi,1917,La Folie,6.0,Flanders Red Ale,a total beer experience,4.0,5.0,4.0,4.5,0,0.0,0,0
nathi,2683,Samuel Adams Utopias MMII,24.0,American Strong Ale,i am suprised to see so many good reviews,3.5,3.0,1.0,2.0,0,0.0,0,0
nathi,2683,Samuel Adams Utopias MMII,24.0,American Strong Ale,this beer is a novelty in my opinion and thats all,3.5,3.0,1.0,2.0,0,0.0,0,0
nathi,2683,Samuel Adams Utopias MMII,24.0,American Strong Ale,at least at the age i tasted it,3.5,3.0,1.0,2.0,0,0.0,0,0
nathi,2683,Samuel Adams Utopias MMII,24.0,American Strong Ale,it may some day age into a nice beer,3.5,3.0,1.0,2.0,0,0.0,0,0
nathi,2683,Samuel Adams Utopias MMII,24.0,American Strong Ale,in like 15 years,3.5,3.0,1.0,2.0,0,0.0,0,0
nathi,2683,Samuel Adams Utopias MMII,24.0,American Strong Ale,imagine a cheap super young scotch with maple syrup added,3.5,3.0,1.0,2.0,0,0.0,0,0
nathi,2683,Samuel Adams Utopias MMII,24.0,American Strong Ale,flavors do not blend,3.5,3.0,1.0,2.0,0,0.0,0,1
nathi,2683,Samuel Adams Utopias MMII,24.0,American Strong Ale,flat sweet and very alcoholic,3.5,3.0,1.0,2.0,0,0.0,0,1
nathi,2683,Samuel Adams Utopias MMII,24.0,American Strong Ale,more like a liqueur than a beer,3.5,3.0,1.0,2.0,0,0.0,0,0
nathi,2683,Samuel Adams Utopias MMII,24.0,American Strong Ale,but the problem is,3.5,3.0,1.0,2.0,0,0.0,0,0
nathi,2683,Samuel Adams Utopias MMII,24.0,American Strong Ale,a bad liqueur,3.5,3.0,1.0,2.0,0,0.0,0,0
nathi,2683,Samuel Adams Utopias MMII,24.0,American Strong Ale,just harsh and cloying,3.5,3.0,1.0,2.0,0,0.0,0,1
nathi,2683,Samuel Adams Utopias MMII,24.0,American Strong Ale,aroma was kinda interesting though sheerry like and complex,3.5,3.0,1.0,2.0,0,1.0,0,0
nathi,2683,Samuel Adams Utopias MMII,24.0,American Strong Ale,i should have stopped there,3.5,3.0,1.0,2.0,0,0.0,0,0
nathi,3882,Urthel Tonicum Finiboldhus,7.5,Belgian Strong Pale Ale,rich and flavorfull but suprisingly drinkable,4.0,4.0,4.5,5.0,0,0.0,0,1
nathi,3882,Urthel Tonicum Finiboldhus,7.5,Belgian Strong Pale Ale,the alcohol is really stealth,4.0,4.0,4.5,5.0,0,0.0,0,1
nathi,3882,Urthel Tonicum Finiboldhus,7.5,Belgian Strong Pale Ale,first impression is the nice fruit aroma and flavor raisens and plums,4.0,4.0,4.5,5.0,0,1.0,0,1
nathi,3882,Urthel Tonicum Finiboldhus,7.5,Belgian Strong Pale Ale,lots of nice spice almost saison like,4.0,4.0,4.5,5.0,0,1.0,0,1
nathi,3882,Urthel Tonicum Finiboldhus,7.5,Belgian Strong Pale Ale,but with a tinge of hoppyness pleaseant suprise for a belgian,4.0,4.0,4.5,5.0,0,1.0,0,1
nathi,3882,Urthel Tonicum Finiboldhus,7.5,Belgian Strong Pale Ale,after taste has a pleasent cocoa character,4.0,4.0,4.5,5.0,0,0.0,0,1
nathi,3882,Urthel Tonicum Finiboldhus,7.5,Belgian Strong Pale Ale,just an excellent and well rounded beer,4.0,4.0,4.5,5.0,0,0.0,0,0
nathi,3882,Urthel Tonicum Finiboldhus,7.5,Belgian Strong Pale Ale,great head and goes down like silk,4.0,4.0,4.5,5.0,1,0.0,0,0
nathi,4374,Rajah's Royal IPA,9.9,American Double / Imperial IPA,cloudy not much head,2.5,2.5,4.5,4.5,1,0.0,0,0
nathi,4374,Rajah's Royal IPA,9.9,American Double / Imperial IPA,kinda soapy aroma pretty floral but malt is kinda low,2.5,2.5,4.5,4.5,0,1.0,0,0
nathi,4374,Rajah's Royal IPA,9.9,American Double / Imperial IPA,but damn it tastes fine,2.5,2.5,4.5,4.5,0,0.0,0,1
nathi,4374,Rajah's Royal IPA,9.9,American Double / Imperial IPA,and huge,2.5,2.5,4.5,4.5,0,0.0,0,1
nathi,4374,Rajah's Royal IPA,9.9,American Double / Imperial IPA,this is a big beer tons of citrusy and pungent american hop character,2.5,2.5,4.5,4.5,0,1.0,0,1
nathi,4374,Rajah's Royal IPA,9.9,American Double / Imperial IPA,thick body much more then a regular ipa this is almost a pale barley wine,2.5,2.5,4.5,4.5,0,0.0,1,0
nathi,4374,Rajah's Royal IPA,9.9,American Double / Imperial IPA,very tasty,2.5,2.5,4.5,4.5,0,0.0,0,1
nathi,4374,Rajah's Royal IPA,9.9,American Double / Imperial IPA,i dont know if this is usualy bottles so may have better clarity and aroma at the pub,2.5,2.5,4.5,4.5,0,0.0,0,0
nathi,51300,Lips Of Faith - Biere De Mars,6.2,Bière de Garde,excelent beer not as spicy and complex as most of the belgian ales of this type but pretty good expecialy for the price compared to a lot of american takes,4.5,4.0,4.0,4.0,0,0.0,0,0
nathi,51300,Lips Of Faith - Biere De Mars,6.2,Bière de Garde,real interesting floral and citrusy spic character when young that kinda blends in as it ages,4.5,4.0,4.0,4.0,0,1.0,0,1
nathi,51300,Lips Of Faith - Biere De Mars,6.2,Bière de Garde,i would love to see a bolder yeast character for the style but for what it is it is just excellent,4.5,4.0,4.0,4.0,0,0.0,0,0
nathi,51300,Lips Of Faith - Biere De Mars,6.2,Bière de Garde,just a good refreshing and complex beer,4.5,4.0,4.0,4.0,0,0.0,1,1
naturalnate44,232,Corona Extra,,American Adjunct Lager,corona extra is the perfect beer to chill with at the beach,4.5,3.5,3.5,3.0,0,0.0,0,0
naturalnate44,232,Corona Extra,,American Adjunct Lager,something i will be doing with the regulars quite a bit this summer,4.5,3.5,3.5,3.0,0,0.0,0,0
naturalnate44,232,Corona Extra,,American Adjunct Lager,however after a bunch of coronas the taste starts to get to you and i have to switch over to something,4.5,3.5,3.5,3.0,0,0.0,0,0
naturalnate44,232,Corona Extra,,American Adjunct Lager,lets say more natural,4.5,3.5,3.5,3.0,0,0.0,0,0
naturalnate44,232,Corona Extra,,American Adjunct Lager,but all in all this is a great summer time beer,4.5,3.5,3.5,3.0,0,0.0,0,0
naturalnate44,232,Corona Extra,,American Adjunct Lager,especially with some limes,4.5,3.5,3.5,3.0,0,0.0,0,0
naturalnate44,332,Miller Lite,4.17,Light Lager,im sorry im not bill gates,1.0,1.0,1.0,1.0,0,0.0,0,0
naturalnate44,332,Miller Lite,4.17,Light Lager,i dont feel the need to spend 20 on 30 beers,1.0,1.0,1.0,1.0,0,0.0,0,0
naturalnate44,332,Miller Lite,4.17,Light Lager,mainly because bill and his beer isnt worth it,1.0,1.0,1.0,1.0,0,0.0,0,0
naturalnate44,332,Miller Lite,4.17,Light Lager,i could have 48 natural lights and actually get drunk,1.0,1.0,1.0,1.0,0,0.0,0,0
naturalnate44,332,Miller Lite,4.17,Light Lager,i hate those commercials too game on,1.0,1.0,1.0,1.0,0,0.0,0,0
naturalnate44,332,Miller Lite,4.17,Light Lager,or not id rather not personally,1.0,1.0,1.0,1.0,0,0.0,0,0
naturalnate44,580,Miller High Life,5.0,American Adjunct Lager,miller high life is another classic beer with a classic name,3.5,4.0,4.5,4.5,0,0.0,0,0
naturalnate44,580,Miller High Life,5.0,American Adjunct Lager,no one is above drinking this beer,3.5,4.0,4.5,4.5,0,0.0,0,0
naturalnate44,580,Miller High Life,5.0,American Adjunct Lager,no matter who they are,3.5,4.0,4.5,4.5,0,0.0,0,0
naturalnate44,580,Miller High Life,5.0,American Adjunct Lager,i mean come on,3.5,4.0,4.5,4.5,0,0.0,0,0
naturalnate44,580,Miller High Life,5.0,American Adjunct Lager,it is the champagne of beers after all,3.5,4.0,4.5,4.5,0,0.0,0,0
naturalnate44,580,Miller High Life,5.0,American Adjunct Lager,i am only one man who am i to argue with this besides if you drink enough of this it does kick your ass,3.5,4.0,4.5,4.5,0,0.0,0,0
naturalnate44,580,Miller High Life,5.0,American Adjunct Lager,the only bad thing about it is that it is very filling,3.5,4.0,4.5,4.5,0,0.0,0,0
naturalnate44,580,Miller High Life,5.0,American Adjunct Lager,still kicks your ass though,3.5,4.0,4.5,4.5,0,0.0,0,0
naturalnate44,653,Natural Ice,,American Adjunct Lager,if you are hungry and havent had dinner yet just drink natural ice,2.0,2.5,3.0,1.5,0,0.0,0,0
naturalnate44,653,Natural Ice,,American Adjunct Lager,drinking a natural ice is like eating a cheeseburger,2.0,2.5,3.0,1.5,0,0.0,0,0
naturalnate44,653,Natural Ice,,American Adjunct Lager,a motto of mine is if you are hungry have a natural ice if you are thirsty have a natural light and this is very true,2.0,2.5,3.0,1.5,0,0.0,0,0
naturalnate44,653,Natural Ice,,American Adjunct Lager,natural ice isnt the best tasting beer in the world and the mouthfeel is below average but it gets the job done and quickly its just too bad it tastes like a combination of urine and cough syrup,2.0,2.5,3.0,1.5,0,0.0,1,1
naturalnate44,837,Coors Light,,Light Lager,water water water water water water water water water water water water water water i could have 20 and be sober water water water water water water water water jersey crap water water water water water water water just buy natural light water water water water water water water water water water water water water,1.0,1.0,1.0,1.0,0,0.0,1,1
neo06051,320,Saranac Lager,4.7,American Pale Lager,i poured the lager into my favorite beer glass noticing that it had a very thin head that left an almost scummy rim around the glass no lace here,2.5,3.5,2.5,1.5,1,0.0,0,0
neo06051,320,Saranac Lager,4.7,American Pale Lager,when i smelled the beer i immediately picked up on the scent of cloves the other two prominent scents were that of bing cherries and hops,2.5,3.5,2.5,1.5,0,1.0,0,0
neo06051,320,Saranac Lager,4.7,American Pale Lager,upon tasting the beer i realized that i had initially been fooled by its interesting scent,2.5,3.5,2.5,1.5,0,1.0,0,1
neo06051,320,Saranac Lager,4.7,American Pale Lager,the lager tasted stale almost reminiscent of day old very weak coffee,2.5,3.5,2.5,1.5,0,0.0,0,1
neo06051,320,Saranac Lager,4.7,American Pale Lager,and a prominent almost overwhelming taste of yeast practically slapped me in the face,2.5,3.5,2.5,1.5,0,0.0,0,1
neo06051,320,Saranac Lager,4.7,American Pale Lager,however i still sensed some of that bing cherry,2.5,3.5,2.5,1.5,0,0.0,0,1
neo06051,320,Saranac Lager,4.7,American Pale Lager,the brew was crisp in my mouth but very thin leaving an unpleasant aftertaste,2.5,3.5,2.5,1.5,0,0.0,1,1
neo06051,320,Saranac Lager,4.7,American Pale Lager,i really would not be able to drink more than one of these beers in a single time frame,2.5,3.5,2.5,1.5,0,0.0,0,0
neo06051,320,Saranac Lager,4.7,American Pale Lager,i probably will never purchase this lager again,2.5,3.5,2.5,1.5,0,0.0,0,0
neo06051,321,Saranac Black Forest,5.5,Schwarzbier,the head was very thin yet creamy it was yellowish and disappeared almost instantly,3.5,2.5,3.0,3.5,1,0.0,0,0
neo06051,321,Saranac Black Forest,5.5,Schwarzbier,which was a disappointment,3.5,2.5,3.0,3.5,0,0.0,0,0
neo06051,321,Saranac Black Forest,5.5,Schwarzbier,this bavarian style beer had a dark coffee complexion but was thin looking in the glass,3.5,2.5,3.0,3.5,1,0.0,0,0
neo06051,321,Saranac Black Forest,5.5,Schwarzbier,i honestly expected it to be a little thicker but the fact that it wasnt didnt put me off entirely,3.5,2.5,3.0,3.5,1,0.0,0,0
neo06051,321,Saranac Black Forest,5.5,Schwarzbier,the beer had a yeasty alcohol sent with gouda cheese undertones,3.5,2.5,3.0,3.5,0,1.0,0,1
neo06051,321,Saranac Black Forest,5.5,Schwarzbier,and the taste was mellow followed by a tiny bite,3.5,2.5,3.0,3.5,0,0.0,0,1
neo06051,321,Saranac Black Forest,5.5,Schwarzbier,very malty with tastes of caramel burnt brown sugar and cola with a hint of the gouda cheese,3.5,2.5,3.0,3.5,0,0.0,0,1
neo06051,321,Saranac Black Forest,5.5,Schwarzbier,it had good drinkability on a whim id purchase it again,3.5,2.5,3.0,3.5,0,0.0,0,0
neo06051,572,"Samuel Smith's, The Famous Taddy Porter",5.0,English Porter,colombian roast coffee color with a nut brown gigantic creamy cap that simply put was everlasting this beer also featured the amazing super lace that never quits and forms crag like peaks the scent was that of mocha truffles or maybe a banana smoothy and of course good old malt,4.5,4.0,4.0,4.5,1,1.0,0,1
neo06051,572,"Samuel Smith's, The Famous Taddy Porter",5.0,English Porter,basically i wasnt tricked upon drinking the porter i tasted bitter coffee walnut banana bread and dark decadent chocolate,4.5,4.0,4.0,4.5,0,0.0,0,1
neo06051,572,"Samuel Smith's, The Famous Taddy Porter",5.0,English Porter,but wait it gets better the drinkability factor,4.5,4.0,4.0,4.5,0,0.0,0,0
neo06051,572,"Samuel Smith's, The Famous Taddy Porter",5.0,English Porter,i could drink an entire four pack of these puppies,4.5,4.0,4.0,4.5,0,0.0,0,0
neo06051,572,"Samuel Smith's, The Famous Taddy Porter",5.0,English Porter,i usually dont feel that intimate with most porters,4.5,4.0,4.0,4.5,0,0.0,0,0
neo06051,572,"Samuel Smith's, The Famous Taddy Porter",5.0,English Porter,am i blushing i guess the smooth finish outstanding aftertaste and relatively low abv help,4.5,4.0,4.0,4.5,0,0.0,0,0
neo06051,572,"Samuel Smith's, The Famous Taddy Porter",5.0,English Porter,all and all it is a pretty sexy beer,4.5,4.0,4.0,4.5,0,0.0,0,0
neo06051,603,Duinen Tripel,9.0,Tripel,112 fl oz,4.5,4.0,4.5,4.0,0,0.0,0,0
neo06051,603,Duinen Tripel,9.0,Tripel,white bottle golden seal yellow white label,4.5,4.0,4.5,4.0,0,0.0,0,0
neo06051,603,Duinen Tripel,9.0,Tripel,poured a golden orange hue with a thick frothy foamy cap,4.5,4.0,4.5,4.0,1,0.0,0,0
neo06051,603,Duinen Tripel,9.0,Tripel,good lace,4.5,4.0,4.5,4.0,1,0.0,0,0
neo06051,603,Duinen Tripel,9.0,Tripel,clarity is opaque a stunning beer,4.5,4.0,4.5,4.0,1,0.0,0,0
neo06051,603,Duinen Tripel,9.0,Tripel,nose very malty,4.5,4.0,4.5,4.0,0,1.0,0,0
neo06051,603,Duinen Tripel,9.0,Tripel,i picked up on alcoholic esters a fruity scent aged like wine,4.5,4.0,4.5,4.0,0,1.0,0,1
neo06051,603,Duinen Tripel,9.0,Tripel,prominent yeast,4.5,4.0,4.5,4.0,0,1.0,0,1
neo06051,603,Duinen Tripel,9.0,Tripel,tasting this was quite a treat,4.5,4.0,4.5,4.0,0,0.0,0,1
neo06051,603,Duinen Tripel,9.0,Tripel,complex flavors of course malt and masked alcohol,4.5,4.0,4.5,4.0,0,0.0,0,1
neo06051,603,Duinen Tripel,9.0,Tripel,a honey wine,4.5,4.0,4.5,4.0,0,0.0,0,1
neo06051,603,Duinen Tripel,9.0,Tripel,it had a sweet bitter caramel bite,4.5,4.0,4.5,4.0,0,0.0,0,1
neo06051,603,Duinen Tripel,9.0,Tripel,fruity and exquisite,4.5,4.0,4.5,4.0,0,0.0,0,0
neo06051,603,Duinen Tripel,9.0,Tripel,this abbey ale had thickness to it that left me feeling warm,4.5,4.0,4.5,4.0,0,0.0,1,0
neo06051,603,Duinen Tripel,9.0,Tripel,it felt wonderful trickling down my throat,4.5,4.0,4.5,4.0,0,0.0,1,0
neo06051,603,Duinen Tripel,9.0,Tripel,drinkability a definite sippn beer due to price and abv,4.5,4.0,4.5,4.0,0,0.0,0,0
neo06051,603,Duinen Tripel,9.0,Tripel,this is a must try,4.5,4.0,4.5,4.0,0,0.0,0,0
neo06051,1212,Blue Moon Belgian White,5.4,Witbier,pour some sugar on me,3.0,4.0,3.0,3.0,1,0.0,0,0
neo06051,1212,Blue Moon Belgian White,5.4,Witbier,it poured like cream soda yet it was opaque with a white cap on top that disappeared quickly,3.0,4.0,3.0,3.0,1,0.0,0,0
neo06051,1212,Blue Moon Belgian White,5.4,Witbier,the scent was that of pineapple loads of fruit and spice cinnamon and cloves to be exact,3.0,4.0,3.0,3.0,0,1.0,0,1
neo06051,1212,Blue Moon Belgian White,5.4,Witbier,i also smelled some clover honey with a hint of yeast,3.0,4.0,3.0,3.0,0,1.0,0,0
neo06051,1212,Blue Moon Belgian White,5.4,Witbier,as far as taste goes this beer is candy coated,3.0,4.0,3.0,3.0,0,0.0,0,1
neo06051,1212,Blue Moon Belgian White,5.4,Witbier,it starts off with raw sugar sweetness then hits you with floral notes of honey,3.0,4.0,3.0,3.0,0,0.0,0,1
neo06051,1212,Blue Moon Belgian White,5.4,Witbier,you can definitely pick up on citrus and maybe some of that pineapple,3.0,4.0,3.0,3.0,0,1.0,0,1
neo06051,1212,Blue Moon Belgian White,5.4,Witbier,yeast is also prominent,3.0,4.0,3.0,3.0,0,1.0,0,1
neo06051,1212,Blue Moon Belgian White,5.4,Witbier,definitely crisp and carbonated with a fresh syrupy smooth finish,3.0,4.0,3.0,3.0,0,0.0,1,0
neo06051,1212,Blue Moon Belgian White,5.4,Witbier,as far as drinkability goes no more than 3 bottles in a sitting,3.0,4.0,3.0,3.0,0,0.0,0,0
neo06051,1212,Blue Moon Belgian White,5.4,Witbier,makes my teeth ache,3.0,4.0,3.0,3.0,0,0.0,0,0
neo06051,1212,Blue Moon Belgian White,5.4,Witbier,but its a good wheat beer that leaves you feeling like a kid in a candy store,3.0,4.0,3.0,3.0,0,0.0,0,0
neo06051,1212,Blue Moon Belgian White,5.4,Witbier,i do prefer coors pumpkin ale to this however,3.0,4.0,3.0,3.0,0,0.0,0,0
nerofiddled,1180,Raison D'etre,8.0,Belgian Strong Dark Ale,an unusual and interesting beer but then arent all of the dogfish head beers it took a long time for this beer to grow on me,4.0,4.0,4.5,4.0,0,0.0,0,0
nerofiddled,1180,Raison D'etre,8.0,Belgian Strong Dark Ale,it pours a deep crimsonmahogany with a creamy light tan head that drops quickly to just a collar probably from the high alcohol,4.0,4.0,4.5,4.0,1,0.0,0,0
nerofiddled,1180,Raison D'etre,8.0,Belgian Strong Dark Ale,i like the aroma of dark caramels toffee and fruit,4.0,4.0,4.5,4.0,0,1.0,0,0
nerofiddled,1180,Raison D'etre,8.0,Belgian Strong Dark Ale,the flavor offers up a lot of alcohol some dark fruity raisins maltiness and some balancing bitterness,4.0,4.0,4.5,4.0,0,0.0,0,1
nerofiddled,1180,Raison D'etre,8.0,Belgian Strong Dark Ale,the flavor is actually quite toasty with a figlike fruitiness,4.0,4.0,4.5,4.0,0,0.0,0,1
nerofiddled,1180,Raison D'etre,8.0,Belgian Strong Dark Ale,the finish is dryish and not nearly as complex as the flavor but does have a lingering sweet raisinlike note thats quite nice,4.0,4.0,4.5,4.0,0,0.0,0,1
nerofiddled,1180,Raison D'etre,8.0,Belgian Strong Dark Ale,the high level of alcohol is quite hidden,4.0,4.0,4.5,4.0,0,0.0,0,1
nerofiddled,1180,Raison D'etre,8.0,Belgian Strong Dark Ale,overall this is an expansive beer that doesnt reveal itself at first and deserves some extra attention and a few revisits,4.0,4.0,4.5,4.0,0,0.0,0,0
nerofiddled,1180,Raison D'etre,8.0,Belgian Strong Dark Ale,its a beer that i drink when i know im not having another but i still want something unusual and rich,4.0,4.0,4.5,4.0,0,0.0,0,0
nerofiddled,1180,Raison D'etre,8.0,Belgian Strong Dark Ale,very well done and certainly worth a try,4.0,4.0,4.5,4.0,0,0.0,0,0
